Date,Calculated,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
2014-12-09,-0.6130501248936246,0.016375830035212074,0.02934934291331603,0.00800705076101557,0.022902714684211636,0.01580866298780875,0.019522551555074673,0.009747126123016493,0.0472758456970342
2014-12-10,-0.5038903533511281,0.018631882891526112,0.031661929747359686,0.010057593781404344,0.026323868851548377,0.01606612769700398,0.018666460933463722,0.009725672617732542,0.0473227421030982
2014-12-11,-0.5543081799463974,0.015262680089033647,0.030292164385011727,0.0069739399269114774,0.021300622849850424,0.01362063793654818,0.015934305892216075,0.009337600498938982,0.04763153238915178
2014-12-12,-0.5371995744786294,0.016162377275155713,0.030223199721451637,0.0082376577909965,0.020905832220907656,0.01617934030933907,0.016396782004086192,0.009690697688395778,0.042687176138759046
2014-12-13,-0.7697626310935525,0.023219204016002665,0.023311264048372825,0.00994965551506436,0.03812985575401925,0.01681617678250177,0.022353070381180576,0.012037406218613978,0.05790509335627436
2014-12-14,-0.5571460944660646,0.018567059292348816,0.03083822881277849,0.008851833485408245,0.0262759569474502,0.015245916387129002,0.016666097385561112,0.010293382100046235,0.0526186288270435
2014-12-15,-0.6031060570492932,0.01728842679989499,0.030327727409894704,0.007844480958614265,0.024111417620145337,0.014770607336518426,0.01737639588979909,0.009396615742625666,0.0463431513639361
2014-12-16,-0.6766452974179118,0.017245756995280408,0.029951667435075546,0.008086673977672107,0.024624375095725338,0.014800477984973642,0.018686227489240696,0.010887581550045275,0.04672699985111594
2014-12-17,-0.5551960135989715,0.01732563290192799,0.03194911220396262,0.007847800567047173,0.023211892906246832,0.01693387629461582,0.01726390794082108,0.009978892268888154,0.048354134767557996
2014-12-18,-0.4699014593351434,0.01667717392033755,0.030680676189415113,0.007910866410752011,0.02330612938143064,0.015831746350247228,0.017619005964535958,0.00975926974529849,0.04610582198804584
2014-12-19,-0.5259601014186956,0.0175890788511247,0.03226910772199634,0.008389094747527599,0.02270441717998621,0.018313577133629192,0.014865696728828917,0.010383680867880114,0.04548695988138348
2014-12-20,-0.8962393728521499,0.016293323175024993,0.029045133494898345,0.009518842164908767,0.025920699377175036,0.017379908902479136,0.021856298000019748,0.013276700899536288,0.04766306662538167
2014-12-21,-0.4723758756667205,0.01793911601884377,0.02899671876546273,0.008135955919069394,0.02280366914720121,0.015747320625029464,0.018242914023578798,0.009659646362149582,0.04530408978782619
2014-12-22,-0.5406817653300308,0.018233322428983394,0.031769254386322825,0.007923903206280773,0.022557789360021147,0.017720621228107126,0.017552506801703296,0.011357787042668087,0.045233952057267775
2014-12-23,-0.4150531428584377,0.017049606807629535,0.02915165334143124,0.008021028336094787,0.02232862976679643,0.01796741795349963,0.01752213280545425,0.010712198538304634,0.04351234738143713
2014-12-24,-0.6969804598608809,0.02131416817426444,0.027459314638241222,0.007432706263538223,0.027172656597191387,0.013965794863536505,0.01758060352710035,0.009425285651652307,0.043448221743070566
2014-12-25,-0.8713543881912651,0.019531375381158723,0.04222436206066442,0.007944150216658643,0.03586101749317926,0.017469106082490773,0.020694912534103674,0.013168030813673567,0.045979778526721235
2014-12-26,-0.6063564537994317,0.01976653675882713,0.032728143420676675,0.008519187794935103,0.025284682994912048,0.01766712958098829,0.0172327921858645,0.010929192151121647,0.04185552690203853
2014-12-27,-0.4838351203362234,0.020748810461147394,0.039928705226501764,0.0077129600643393885,0.030797485682194318,0.021055621442509595,0.025257104822996024,0.011393361311430069,0.05813731403885692
2014-12-28,-0.40426024179320974,0.016900180018351328,0.03302460809139714,0.006443848432194075,0.024240456080912697,0.01702989234531738,0.017046876628979253,0.01125937525776026,0.045174176358016044
2014-12-29,-0.5344562463346593,0.01747300133145967,0.03289709318164022,0.008068226374742254,0.028169482799636207,0.016493180277921522,0.01910730528648347,0.01084610725400555,0.04160506065301555
2014-12-30,-0.6431808038647354,0.018195170756873956,0.030610885656439345,0.00868561921237094,0.025378390808751438,0.015968814554291187,0.018084108934046942,0.009808208034847556,0.04523740531690919
2014-12-31,-0.5221286229982344,0.021249092974733756,0.028670976575668503,0.013406896264721094,0.033534329944696906,0.01322144765274871,0.02557510739880173,0.01150628251698259,0.04800125450965709
2015-01-01,-0.6129837229655265,0.018826621676278417,0.03376970811722514,0.008188338878430202,0.028704607276357468,0.01792490215733768,0.02014344474424905,0.011624867411687188,0.04429543331022335
2015-01-02,-0.4687430303263429,0.01590198887902727,0.030110578270523786,0.00783665979279676,0.02557881471780179,0.01504329395821857,0.017953601574553717,0.008920041025633587,0.04223479877405672
2015-01-03,-0.0438396687217418,0.013890902459532747,0.03098983281914119,0.003436962072112663,0.010453940387420082,0.01683975815333697,0.010410617336090932,0.006312256680353227,0.05226970193710042
2015-01-04,-0.4450430728164588,0.01453069494808081,0.029364181504897866,0.0068776780131116445,0.021119212852974998,0.016507880271665203,0.015293385659669471,0.009694686735732365,0.04712179624611305
2015-01-05,-0.5479365418055566,0.016118860580232302,0.030577956090064855,0.007567715762885087,0.022238619340012485,0.015302224063979361,0.01849286568286263,0.008603857358941805,0.04610940955760663
2015-01-06,-0.5261369174713258,0.015391970457254541,0.030283587006395867,0.007089467028929548,0.02074446928946923,0.014556551453751848,0.016153244871272968,0.008087433871918898,0.04114823314870356
2015-01-07,-0.500622048359273,0.020619939473914408,0.029999209231669845,0.00978713229904306,0.02604464747008428,0.01464028361985744,0.019263737876645787,0.008845237930692836,0.04434748462125554
2015-01-08,-0.4743874609325155,0.016778266802945713,0.029779257906930243,0.007229849396810045,0.024481585088248093,0.014905925799867244,0.017296142772867458,0.00905990005878285,0.04381872466598565
2015-01-09,-0.5596381604167043,0.017439441332461114,0.029389574716533595,0.0074394581012555815,0.026597929406242123,0.01623085568143292,0.018636585474152124,0.009849112657197848,0.04344646502694371
2015-01-10,-0.644140599110935,0.02891286793955629,0.02364773328961487,0.010000168105744311,0.036077113602788834,0.012271907721505866,0.018070016048976015,0.01171581670848782,0.04068138391199863
2015-01-11,-0.36626833287111293,0.016595170854288497,0.02909752571009663,0.007911149091731845,0.023813500745526805,0.018709807604625404,0.01672660329884786,0.010487897437852849,0.04528284451073012
2015-01-12,-0.5228484689852797,0.018073235207563404,0.029510842089286508,0.007592614340646464,0.024184836132886706,0.01822426608357894,0.018195754745673778,0.009530928855529995,0.04385949520771213
2015-01-13,-0.5472043848046243,0.018044012891781456,0.03130475652239932,0.0075999433827590775,0.023395070513090026,0.015469485381355893,0.01794883868658914,0.009828862808907242,0.04631756969640814
2015-01-14,-0.5636470684821722,0.016664917442787024,0.029110240626697117,0.007539678046919915,0.022586986690876137,0.0156461287038369,0.017557170540177344,0.008968014885722448,0.04426307676684426
2015-01-15,-0.5490583430986676,0.01828416545368634,0.02987672550595232,0.008003806118525476,0.025045768275292,0.014727127939144762,0.01858391142241571,0.009642894763520714,0.046392142123475505
2015-01-16,-0.632222658855748,0.017541609975798234,0.030312375115279174,0.00802935957267995,0.02419700322386814,0.016341538216203343,0.01857038441086627,0.01067611260725468,0.04295115854565983
2015-01-17,-0.5048008621068256,0.026623176111624493,0.02786278526630117,0.012003749442360273,0.03586477801258015,0.009071551048417219,0.01886448265454703,0.007077058258925399,0.0439405859321282
2015-01-18,-0.5295720953766504,0.019849119040391765,0.03138108151979665,0.010076627277282325,0.02783651559230177,0.018547034974022,0.01878762357208198,0.011757906939148886,0.047043175280230574
2015-01-19,-0.6371964694081882,0.02299072017076648,0.027244984098679804,0.010059811399907127,0.029852997656193113,0.01494233171867385,0.022515074506279754,0.009543236344097131,0.04799855867885989
2015-01-20,-0.502991051831435,0.01636207020477524,0.030459527180789283,0.008582815881122566,0.02232392931531661,0.016538629175258727,0.018828938045930794,0.010269746732562503,0.04966509235314477
2015-01-21,-0.6462918551702456,0.021059428724198026,0.028630111896018218,0.009474431006359457,0.027446336468728003,0.013956702049084318,0.0212374859688155,0.010369156696462167,0.0460024019884688
2015-01-22,-0.6054733170732414,0.020525632364147152,0.030005391448085183,0.009265692300276107,0.029493452623983306,0.015136080051372782,0.017245152879773816,0.010966140613586913,0.05068025906445465
2015-01-23,-0.3971957212142348,0.019577848186188414,0.029527315772994115,0.008840824376857404,0.0269531761897928,0.01863576358965427,0.019269968585528412,0.012618937724203652,0.044470520172925354
2015-01-24,-0.8137725262645126,0.04421471702158012,0.03225429345035997,0.012619851530545418,0.04673388332157724,0.012651351921913717,0.024939933294031453,0.012093351476836668,0.043045055729068644
2015-01-25,-0.48817885331959676,0.019815597931969874,0.030221200081400362,0.010527576273844062,0.027224087904614714,0.01721921450631409,0.01785219852599119,0.012146530064987202,0.047976690424194716
2015-01-26,-0.6006523887796323,0.01498548249653246,0.024632374802971396,0.006767181602593685,0.021501351470085344,0.013324909765324161,0.01637205619880611,0.00802690173915029,0.04566981090030394
2015-01-27,-0.5794173061306406,0.018780444667681816,0.027616432760421784,0.00861192712943386,0.02124140919290783,0.01782058047889368,0.015696692012884456,0.00963938041598168,0.048733071771822296
2015-01-28,-0.5241635594691133,0.016487649021227298,0.03061834741565592,0.009276925516201712,0.03034391189283313,0.013736484963568081,0.01716633658364698,0.009350929750341243,0.051785966406268494
2015-01-29,-0.6836043344275966,0.0198947708346402,0.02914724207603465,0.009670055970727318,0.02885139021890717,0.015664451342817548,0.022302170422861804,0.010621258845897109,0.04489572491171114
2015-01-30,-0.5242883381922279,0.01978705109326233,0.030608102839131467,0.009171465435459224,0.025802917517043136,0.020076667939117124,0.02151325941680249,0.009768491002003533,0.044428408394311676
2015-01-31,-0.658109119731189,0.025497579715456575,0.02977633687974865,0.011672247720057982,0.032353998388916914,0.017559077099963596,0.01954020544811652,0.011478388781278711,0.0515321868576642
2015-02-01,-0.6077429399453137,0.02074664555857794,0.02878698661171345,0.010125819663325191,0.02635031490944845,0.016052125761841125,0.024847647084713223,0.010368190592193776,0.042985562496385486
2015-02-02,-0.6769392730112701,0.019729252661908676,0.030202806200615412,0.010019071350196307,0.028241278431959036,0.018817764448459263,0.017477656499230124,0.011520953472938902,0.049086063157499
2015-02-03,-0.679907062134379,0.0182437069676739,0.025257127552895147,0.00866127455891501,0.026475903545766604,0.013194698102446969,0.020636746742294314,0.008932914314988456,0.048100040733453565
2015-02-04,-0.7662556293911416,0.025781865928978482,0.02902120682573359,0.012689391806829249,0.03349035047927428,0.01531030907800052,0.027985769968574534,0.01197131542103917,0.043135224752077234
2015-02-05,-0.8825725330429558,0.022431310842706196,0.02823405267993215,0.014782511185052175,0.03617144589719155,0.017683551962160187,0.026437691666500788,0.010899381368904238,0.04848569619979665
2015-02-06,-0.21573056990707495,0.019210217575192323,0.03131958678926869,0.01196919038120211,0.02098237779355697,0.023133759853898525,0.015013810386648166,0.01325691705525313,0.048674341450575996
2015-02-07,,,,,,,,,
2015-02-08,-0.5397718247183613,0.017524767027216503,0.03133778304093675,0.01169314032908644,0.029247029591487644,0.01603961162672124,0.017113684692527314,0.008928894300908999,0.04084313828649407
2015-02-09,-0.7070223593676864,0.022518248639652683,0.02838088343374989,0.010208755849263614,0.02884102877083868,0.015989758389861938,0.017802819219885056,0.01097699088576715,0.05334356562530721
2015-02-10,-0.28816735263001947,0.013735914775414526,0.03172890134901667,0.008361600178293524,0.02260113397768005,0.02010741030843712,0.01868608835722273,0.009568135950076892,0.048904836587890424
2015-02-11,-0.6739827332388767,0.017369771455087713,0.030400826529544053,0.010635857185557625,0.03094469590798567,0.019144814367368347,0.02329795248085526,0.012233790300992345,0.04903253242385439
2015-02-12,-0.5897513491864856,0.018473492524662318,0.028188169484312495,0.006375061083936025,0.026630978416079212,0.01690266389779308,0.015624927191934892,0.010879896690020548,0.040227202158242534
2015-02-13,-0.5341820112022809,0.01616627900149018,0.030324322126340245,0.011791526605189992,0.020406193792401748,0.018912882909464745,0.014695341077509387,0.0147600046556133,0.048191737600685895
2015-02-14,,,,,,,,,
2015-02-15,-0.6780464815593468,0.023769697553262095,0.025791016846383324,0.013099198034290637,0.030450767517741922,0.013767708830341646,0.020230053978397233,0.01434161127570531,0.04243235910995838
2015-02-16,-0.81737304706512,0.02423468382480606,0.028310898407198977,0.011998518921334958,0.033590466923481714,0.018519702234471178,0.02078887399587613,0.011803079686456577,0.05030943291919563
2015-02-17,-0.5197736050874479,0.016957307287510985,0.027846744215748096,0.008506254285350451,0.024603203014109072,0.015425646228406479,0.014388553656564895,0.012811764600323306,0.04459702897049372
2015-02-18,-0.6163585455565517,0.01621092989378523,0.025574975398507532,0.008383105367188278,0.02355099322824912,0.013675897326598142,0.016629592712659434,0.009874319552797252,0.037092790088415664
2015-02-19,-0.3658511008758958,0.015356030141092365,0.031973299734319706,0.00952229817747109,0.021985449010704355,0.020045329322124796,0.021121919587457322,0.011486325237679796,0.04183588892032524
2015-02-20,-0.5184256994418808,0.014407760143824494,0.036647320779768164,0.00848451616176568,0.01806473302877618,0.024881688006730553,0.020187358565153128,0.012487207036663102,0.0501464159488859
2015-02-21,,,,,,,,,
2015-02-22,-0.8588736922000167,0.02222293235385329,0.026870282546372654,0.012587320646823318,0.02328236634935384,0.02024827820899841,0.01884086005748369,0.010727031712852345,0.04318968630076004
2015-02-23,-0.768094092877105,0.019196103079622585,0.027202594397825876,0.013570092268164306,0.032080099859746414,0.012721259309586048,0.022498746189791446,0.008668727499948934,0.05546440687543376
2015-02-24,-0.7865673725433785,0.021419651013666996,0.030674409513082694,0.00955243283601398,0.026735567438704422,0.015533133616484009,0.0213549618519184,0.01031795979672785,0.04444974973499927
2015-02-25,-0.5451625799533681,0.016383456728265758,0.030718411719632757,0.00870562307910887,0.02733828245893877,0.019687606029824077,0.018409301910650055,0.012574159670377777,0.050159861701927544
2015-02-26,-0.35584829156618947,0.015906107038110986,0.03134609592143574,0.0073256778182484725,0.020048139631293684,0.021559756521042125,0.013357583584500654,0.01184826202664838,0.051672134195414415
2015-02-27,-0.3349283686548093,0.015346106087186836,0.025340374568650414,0.007157142164873551,0.021660301388226604,0.018091281018215482,0.017095248427878355,0.011602900455691805,0.04681041370001331
2015-02-28,,,,,,,,,
2015-03-01,-0.8847623079877357,0.027422661297565376,0.02858726955701068,0.014345402412323195,0.03625315491247899,0.019991392527623067,0.02285001775590403,0.013720389461333075,0.05295276522669579
2015-03-02,-0.8561633827383951,0.02648238690132521,0.025107311928950767,0.010336178368604095,0.030419485175307837,0.015324718525241358,0.028601825364453142,0.010308454705374,0.04830175117044047
2015-03-03,-0.24635744651313185,0.01492379640755762,0.028593913569074855,0.00956108702986539,0.023501564039391607,0.02017552300616377,0.017247200305657098,0.00939363588421727,0.050330692195245344
2015-03-04,-0.5099969824072169,0.014667031172123958,0.026248207660530914,0.01221775166820894,0.026178144392652224,0.016355982909564894,0.01578484353632787,0.012412153194817054,0.05065627603947918
2015-03-05,-0.6044135850302735,0.023246002441130804,0.03099094955177754,0.012165566618233165,0.02858949626631271,0.01750908666504688,0.021827785022106676,0.013570487179443662,0.050472514146625354
2015-03-06,-0.2663251506128145,0.016815443620522286,0.031148151304749634,0.010728558671289978,0.019549115043945724,0.023533348564617335,0.021460651628831966,0.014476842446942762,0.04569070655847794
2015-03-07,-1.0,0.029985007496251874,0.019490254872563718,0.01649175412293853,0.034482758620689655,0.01649175412293853,0.022488755622188907,0.005997001499250375,0.041979010494752625
2015-03-08,-0.625979272376095,0.021802397221511928,0.029498874089492953,0.013913883782227934,0.02902122431752688,0.012594264630953374,0.014907643760477922,0.010787341840720466,0.04811990496715716
